date,product_id,region,stock_available,stockout_hours,lead_time
2026-03-03,P027,North,567,0.27,5
2026-03-03,P027,South,1214,0.63,6
2026-03-03,P027,East,1553,0.46,7
2026-03-03,P027,West,1294,2.05,5
2026-03-03,P027,Central,569,0.41,4
2026-03-03,P028,North,1315,0.15,6
2026-03-03,P028,South,846,0.32,5
2026-03-03,P028,East,1219,0.16,4
2026-03-03,P028,West,904,0.5,5
2026-03-03,P028,Central,1286,0.14,5
2026-03-03,P029,North,742,0.31,3
2026-03-03,P029,South,904,0.14,2
2026-03-03,P029,East,1073,0.35,6
2026-03-03,P029,West,616,0.14,4
2026-03-03,P029,Central,852,0.36,3
2026-03-03,P030,North,1045,0.47,5
2026-03-03,P030,South,473,0.68,4
2026-03-03,P030,East,465,0.71,3
2026-03-03,P030,West,948,0.05,2
2026-03-03,P030,Central,645,1.05,2
2026-03-03,P031,North,1124,0.86,6
2026-03-03,P031,South,831,0.01,2
2026-03-03,P031,East,484,0.31,6
2026-03-03,P031,West,569,1.07,7
2026-03-03,P031,Central,994,0.39,5
2026-03-03,P032,North,484,1.17,2
2026-03-03,P032,South,363,0.22,6
2026-03-03,P032,East,894,0.33,3
2026-03-03,P032,West,1107,0.15,3
2026-03-03,P032,Central,1194,0.2,5
2026-03-03,P033,North,837,0.32,5
2026-03-03,P033,South,963,0.77,7
2026-03-03,P033,East,377,0.95,3
2026-03-03,P033,West,776,0.64,6
2026-03-03,P033,Central,539,0.53,6
2026-03-03,P034,North,734,0.73,6
2026-03-03,P034,South,749,0.28,3
2026-03-03,P034,East,971,0.72,5
2026-03-03,P034,West,1009,0.18,2
2026-03-03,P034,Central,468,0.29,4
2026-03-03,P035,North,992,0.09,4
2026-03-03,P035,South,740,0.3,3
2026-03-03,P035,East,413,0.49,5
2026-03-03,P035,West,878,0.16,4
2026-03-03,P035,Central,385,0.09,4
2026-03-03,P036,North,918,0.73,6
2026-03-03,P036,South,395,0.42,7
2026-03-03,P036,East,368,0.07,3
2026-03-03,P036,West,582,0.1,4
2026-03-03,P036,Central,520,0.32,5
2026-03-03,P037,North,690,0.02,5
2026-03-03,P037,South,794,0.74,3
2026-03-03,P037,East,904,1.04,2
2026-03-03,P037,West,1008,0.08,4
2026-03-03,P037,Central,635,0.72,5
2026-03-03,P038,North,1317,0.17,3
2026-03-03,P038,South,1147,0.27,5
2026-03-03,P038,East,805,0.39,3
2026-03-03,P038,West,1074,0.3,6
2026-03-03,P038,Central,877,0.1,3
2026-03-03,P039,North,791,0.62,7
2026-03-03,P039,South,393,0.24,2
2026-03-03,P039,East,333,0.36,7
2026-03-03,P039,West,520,0.09,5
2026-03-03,P039,Central,690,0.76,4
2026-03-03,P040,North,932,0.67,2
2026-03-03,P040,South,780,1.21,4
2026-03-03,P040,East,1059,1.23,7
2026-03-03,P040,West,924,0.2,2
2026-03-03,P040,Central,287,0.6,3
2026-03-03,P041,North,536,0.26,4
2026-03-03,P041,South,1000,0.46,7
2026-03-03,P041,East,1162,0.32,3
2026-03-03,P041,West,1078,0.21,5
2026-03-03,P041,Central,729,0.27,5
2026-03-03,P042,North,486,0.57,3
2026-03-03,P042,South,336,1.1,5
2026-03-03,P042,East,359,0.13,5
2026-03-03,P042,West,1026,0.58,4
2026-03-03,P042,Central,833,0.21,3
2026-03-03,P043,North,649,0.44,2
2026-03-03,P043,South,594,0.19,3
2026-03-03,P043,East,909,0.85,4
2026-03-03,P043,West,524,0.28,2
2026-03-03,P043,Central,800,0.14,6
2026-03-03,P044,North,900,0.33,4
2026-03-03,P044,South,759,0.2,4
2026-03-03,P044,East,811,0.02,7
2026-03-03,P044,West,881,0.31,4
2026-03-03,P044,Central,834,0.64,4
2026-03-03,P045,North,419,0.97,3
2026-03-03,P045,South,818,0.25,6
2026-03-03,P045,East,395,0.15,6
2026-03-03,P045,West,707,0.07,7
2026-03-03,P045,Central,446,0.3,4
2026-03-03,P046,North,627,0.46,4
2026-03-03,P046,South,763,0.55,2
2026-03-03,P046,East,510,0.14,6
2026-03-03,P046,West,571,0.31,7
2026-03-03,P046,Central,317,0.41,4
2026-03-03,P047,North,532,0.02,6
2026-03-03,P047,South,643,0.19,6
2026-03-03,P047,East,527,0.06,2
2026-03-03,P047,West,546,0.22,5
2026-03-03,P047,Central,1191,0.07,6
2026-03-03,P048,North,612,0.02,4
2026-03-03,P048,South,282,0.35,3
2026-03-03,P048,East,327,0.06,4
2026-03-03,P048,West,426,0.36,3
2026-03-03,P048,Central,706,0.41,3
2026-03-03,P049,North,838,0.5,2
2026-03-03,P049,South,847,0.42,4
2026-03-03,P049,East,324,0.49,3
2026-03-03,P049,West,831,0.09,6
2026-03-03,P049,Central,768,1.11,4
2026-03-03,P050,North,302,0.29,6
2026-03-03,P050,South,1108,0.55,7
2026-03-03,P050,East,630,0.1,2
2026-03-03,P050,West,825,0.37,6
2026-03-03,P050,Central,482,0.25,4
2026-03-04,P001,North,637,0.16,5
2026-03-04,P001,South,1410,0.59,6
2026-03-04,P001,East,748,0.32,3
2026-03-04,P001,West,531,0.1,5
2026-03-04,P001,Central,1016,0.58,4
2026-03-04,P002,North,802,0.28,3
2026-03-04,P002,South,921,0.28,6
2026-03-04,P002,East,723,0.43,4
2026-03-04,P002,West,954,0.16,3
2026-03-04,P002,Central,559,0.32,5
2026-03-04,P003,North,441,0.1,3
2026-03-04,P003,South,496,0.96,7
2026-03-04,P003,East,377,0.42,6
2026-03-04,P003,West,536,0.06,4
2026-03-04,P003,Central,409,0.03,6
2026-03-04,P004,North,483,0.17,7
2026-03-04,P004,South,902,1.04,3
2026-03-04,P004,East,1123,0.11,7
2026-03-04,P004,West,1559,0.03,4
2026-03-04,P004,Central,847,0.28,2
2026-03-04,P005,North,887,0.22,6
2026-03-04,P005,South,581,0.39,3
2026-03-04,P005,East,1068,0.84,4
2026-03-04,P005,West,815,0.23,3
2026-03-04,P005,Central,555,0.24,5
2026-03-04,P006,North,522,0.8,2
2026-03-04,P006,South,311,0.26,3
2026-03-04,P006,East,926,0.01,2
2026-03-04,P006,West,790,0.42,5
2026-03-04,P006,Central,458,0.01,4
2026-03-04,P007,North,1116,0.24,7
2026-03-04,P007,South,806,0.79,5
2026-03-04,P007,East,265,0.59,6
2026-03-04,P007,West,819,0.23,2
2026-03-04,P007,Central,1107,0.44,7
2026-03-04,P008,North,377,0.1,5
2026-03-04,P008,South,848,0.61,3
2026-03-04,P008,East,524,0.91,2
2026-03-04,P008,West,347,0.49,6
2026-03-04,P008,Central,604,0.11,3
2026-03-04,P009,North,1088,0.1,4
2026-03-04,P009,South,1446,0.04,3
2026-03-04,P009,East,861,0.71,7
2026-03-04,P009,West,1304,0.38,6
2026-03-04,P009,Central,487,0.43,2
2026-03-04,P010,North,440,0.33,6
2026-03-04,P010,South,368,0.34,3
2026-03-04,P010,East,632,0.2,5
2026-03-04,P010,West,350,0.07,5
2026-03-04,P010,Central,900,0.94,5
2026-03-04,P011,North,1134,0.18,2
2026-03-04,P011,South,1187,0.09,7
2026-03-04,P011,East,1562,0.7,4
2026-03-04,P011,West,572,0.36,5
2026-03-04,P011,Central,636,0.57,4
2026-03-04,P012,North,1239,0.4,6
2026-03-04,P012,South,1509,0.21,2
2026-03-04,P012,East,815,0.22,4
2026-03-04,P012,West,960,0.57,7
2026-03-04,P012,Central,673,0.18,4
2026-03-04,P013,North,333,0.18,4
2026-03-04,P013,South,1054,0.31,5
2026-03-04,P013,East,652,0.51,4
2026-03-04,P013,West,293,0.26,2
2026-03-04,P013,Central,303,0.42,2
2026-03-04,P014,North,806,0.69,3
2026-03-04,P014,South,563,0.14,3
2026-03-04,P014,East,283,0.07,3
2026-03-04,P014,West,338,0.19,7
2026-03-04,P014,Central,372,0.15,2
2026-03-04,P015,North,879,0.96,4
2026-03-04,P015,South,873,0.21,3
2026-03-04,P015,East,902,0.16,6
2026-03-04,P015,West,1056,0.03,4
2026-03-04,P015,Central,999,0.14,4
2026-03-04,P016,North,996,0.54,3
2026-03-04,P016,South,427,0.48,6
2026-03-04,P016,East,463,0.1,5
2026-03-04,P016,West,1184,0.65,6
2026-03-04,P016,Central,931,1.18,4
2026-03-04,P017,North,701,0.47,4
2026-03-04,P017,South,435,0.46,4
2026-03-04,P017,East,433,0.52,6
2026-03-04,P017,West,425,0.08,6
2026-03-04,P017,Central,764,0.37,6
2026-03-04,P018,North,789,0.51,2
2026-03-04,P018,South,898,0.07,7
2026-03-04,P018,East,476,0.52,3
2026-03-04,P018,West,369,0.24,5
2026-03-04,P018,Central,502,0.51,5
2026-03-04,P019,North,494,0.06,5
2026-03-04,P019,South,316,0.04,3
2026-03-04,P019,East,325,0.17,4
2026-03-04,P019,West,611,0.23,4
2026-03-04,P019,Central,308,0.11,5
2026-03-04,P020,North,832,0.13,4
2026-03-04,P020,South,897,0.8,2
2026-03-04,P020,East,401,0.06,3
2026-03-04,P020,West,919,0.36,4
2026-03-04,P020,Central,1047,0.55,5
2026-03-04,P021,North,780,0.51,3
2026-03-04,P021,South,925,0.27,6
2026-03-04,P021,East,806,0.31,7
2026-03-04,P021,West,421,0.24,6
2026-03-04,P021,Central,723,0.02,4
2026-03-04,P022,North,1104,0.88,3
2026-03-04,P022,South,653,1.35,7
2026-03-04,P022,East,606,0.08,7
2026-03-04,P022,West,761,0.55,7
2026-03-04,P022,Central,921,0.24,3
2026-03-04,P023,North,1058,0.73,4
2026-03-04,P023,South,609,0.28,7
2026-03-04,P023,East,579,0.05,4
2026-03-04,P023,West,682,0.29,6
2026-03-04,P023,Central,679,0.87,6
2026-03-04,P024,North,721,0.62,4
2026-03-04,P024,South,271,0.32,5
2026-03-04,P024,East,751,0.31,3
2026-03-04,P024,West,531,0.36,3
2026-03-04,P024,Central,573,0.2,3
2026-03-04,P025,North,636,0.51,7
2026-03-04,P025,South,955,0.06,4
2026-03-04,P025,East,783,0.13,2
2026-03-04,P025,West,568,0.23,5
2026-03-04,P025,Central,835,0.07,5
2026-03-04,P026,North,303,0.17,4
2026-03-04,P026,South,1159,0.5,4
2026-03-04,P026,East,892,0.6,2
2026-03-04,P026,West,1186,0.17,4
2026-03-04,P026,Central,483,0.29,6
2026-03-04,P027,North,994,0.76,3
2026-03-04,P027,South,707,0.09,5
2026-03-04,P027,East,1666,0.15,4
2026-03-04,P027,West,1375,0.29,6
2026-03-04,P027,Central,1072,0.33,7
2026-03-04,P028,North,669,0.23,7
2026-03-04,P028,South,1244,0.55,6
2026-03-04,P028,East,1344,0.11,5
2026-03-04,P028,West,859,0.45,4
2026-03-04,P028,Central,823,0.55,5
2026-03-04,P029,North,803,0.63,3
2026-03-04,P029,South,770,0.22,2
2026-03-04,P029,East,1072,1.1,3
2026-03-04,P029,West,695,0.14,5
2026-03-04,P029,Central,982,0.31,3
2026-03-04,P030,North,436,0.22,3
2026-03-04,P030,South,354,0.5,3
2026-03-04,P030,East,731,0.17,2
2026-03-04,P030,West,1196,1.24,3
2026-03-04,P030,Central,324,0.1,3
2026-03-04,P031,North,672,0.1,3
2026-03-04,P031,South,807,0.21,3
2026-03-04,P031,East,773,0.21,4
2026-03-04,P031,West,852,0.19,6
2026-03-04,P031,Central,939,0.11,4
2026-03-04,P032,North,317,0.02,2
2026-03-04,P032,South,485,0.7,5
2026-03-04,P032,East,485,1.05,4
2026-03-04,P032,West,567,0.48,6
2026-03-04,P032,Central,954,0.58,6
2026-03-04,P033,North,550,0.26,5
2026-03-04,P033,South,922,1.36,2
2026-03-04,P033,East,660,0.07,2
2026-03-04,P033,West,917,0.24,5
2026-03-04,P033,Central,1104,0.67,3
2026-03-04,P034,North,421,0.81,3
2026-03-04,P034,South,1115,0.6,2
2026-03-04,P034,East,1150,0.8,2
2026-03-04,P034,West,445,0.2,7
2026-03-04,P034,Central,386,0.38,6
2026-03-04,P035,North,596,0.16,5
2026-03-04,P035,South,720,0.15,6
2026-03-04,P035,East,799,0.34,7
2026-03-04,P035,West,1090,0.26,4
2026-03-04,P035,Central,962,0.16,4
2026-03-04,P036,North,946,0.08,6
2026-03-04,P036,South,752,0.7,4
2026-03-04,P036,East,546,0.14,6
2026-03-04,P036,West,271,0.23,3
2026-03-04,P036,Central,565,0.05,3
2026-03-04,P037,North,482,1.02,4
2026-03-04,P037,South,814,0.27,2
2026-03-04,P037,East,1005,1.06,2
2026-03-04,P037,West,1024,0.12,2
2026-03-04,P037,Central,854,0.84,5
2026-03-04,P038,North,1028,1.03,6
2026-03-04,P038,South,768,0.19,4
2026-03-04,P038,East,613,0.31,6
2026-03-04,P038,West,422,0.3,4
2026-03-04,P038,Central,1411,0.35,3
2026-03-04,P039,North,1110,1.81,4
2026-03-04,P039,South,690,0.87,5
2026-03-04,P039,East,340,0.02,2
2026-03-04,P039,West,331,0.24,5
2026-03-04,P039,Central,671,0.14,7
2026-03-04,P040,North,782,0.4,7
2026-03-04,P040,South,432,0.22,4
2026-03-04,P040,East,613,0.66,4
2026-03-04,P040,West,482,0.32,7
2026-03-04,P040,Central,380,0.32,4
2026-03-04,P041,North,1180,1.07,3
2026-03-04,P041,South,1097,0.35,4
2026-03-04,P041,East,830,0.06,4
2026-03-04,P041,West,879,0.4,5
2026-03-04,P041,Central,1242,0.34,6
2026-03-04,P042,North,951,0.57,6
2026-03-04,P042,South,417,0.14,5
2026-03-04,P042,East,409,0.8,5
2026-03-04,P042,West,570,0.08,4
2026-03-04,P042,Central,445,0.48,6
2026-03-04,P043,North,952,0.3,5
2026-03-04,P043,South,536,0.39,7
2026-03-04,P043,East,1294,0.9,4
2026-03-04,P043,West,1175,0.61,5
2026-03-04,P043,Central,675,0.17,3
2026-03-04,P044,North,460,0.18,7
2026-03-04,P044,South,1136,0.23,7
2026-03-04,P044,East,543,0.65,6
2026-03-04,P044,West,688,0.79,3
2026-03-04,P044,Central,990,0.29,4
2026-03-04,P045,North,807,0.22,4
2026-03-04,P045,South,460,0.38,2
2026-03-04,P045,East,630,0.07,2
2026-03-04,P045,West,481,0.61,3
2026-03-04,P045,Central,760,1.17,2
2026-03-04,P046,North,620,0.33,5
2026-03-04,P046,South,648,0.6,2
2026-03-04,P046,East,298,0.79,3
2026-03-04,P046,West,468,1.67,7
2026-03-04,P046,Central,343,0.07,7
2026-03-04,P047,North,392,0.55,4
2026-03-04,P047,South,748,0.29,6
2026-03-04,P047,East,932,0.12,5
2026-03-04,P047,West,837,0.19,5
2026-03-04,P047,Central,528,0.59,7
2026-03-04,P048,North,682,0.2,3
2026-03-04,P048,South,675,0.86,6
2026-03-04,P048,East,771,0.39,6
2026-03-04,P048,West,733,0.33,3
2026-03-04,P048,Central,385,0.8,6
2026-03-04,P049,North,538,0.69,3
2026-03-04,P049,South,426,0.26,3
2026-03-04,P049,East,1078,0.43,4
2026-03-04,P049,West,1132,0.24,5
2026-03-04,P049,Central,542,0.13,4
2026-03-04,P050,North,347,0.07,7
2026-03-04,P050,South,371,0.4,3
2026-03-04,P050,East,611,0.95,5
2026-03-04,P050,West,995,0.81,5
2026-03-04,P050,Central,673,0.46,4
2026-03-05,P001,North,861,0.69,3
2026-03-05,P001,South,772,0.08,4
2026-03-05,P001,East,979,0.32,4
2026-03-05,P001,West,492,0.37,2
2026-03-05,P001,Central,978,0.54,5
2026-03-05,P002,North,622,0.26,4
2026-03-05,P002,South,274,0.13,5
2026-03-05,P002,East,228,0.57,4
2026-03-05,P002,West,729,0.26,2
2026-03-05,P002,Central,835,0.5,7
2026-03-05,P003,North,475,0.61,2
2026-03-05,P003,South,399,0.42,5
2026-03-05,P003,East,375,0.16,5
2026-03-05,P003,West,412,0.31,4
2026-03-05,P003,Central,522,0.18,4
2026-03-05,P004,North,1037,1.15,7
2026-03-05,P004,South,654,0.47,7
2026-03-05,P004,East,1008,0.29,6
2026-03-05,P004,West,577,0.78,2
2026-03-05,P004,Central,1153,0.03,4
2026-03-05,P005,North,579,0.04,6
2026-03-05,P005,South,736,0.49,6
2026-03-05,P005,East,942,0.07,6
2026-03-05,P005,West,1277,0.8,5
2026-03-05,P005,Central,957,0.49,4
2026-03-05,P006,North,1126,0.0,4
2026-03-05,P006,South,823,0.27,5
2026-03-05,P006,East,679,0.05,4
2026-03-05,P006,West,699,0.12,5
2026-03-05,P006,Central,1071,0.23,3
2026-03-05,P007,North,1024,0.42,2
2026-03-05,P007,South,1023,0.64,7
2026-03-05,P007,East,920,1.01,3
2026-03-05,P007,West,976,0.02,4
2026-03-05,P007,Central,622,0.57,6
2026-03-05,P008,North,1051,0.15,4
2026-03-05,P008,South,676,0.51,6
2026-03-05,P008,East,329,0.77,7
2026-03-05,P008,West,553,0.22,4
2026-03-05,P008,Central,1204,1.21,2
2026-03-05,P009,North,1115,0.41,3
2026-03-05,P009,South,1469,0.25,2
2026-03-05,P009,East,380,0.15,6
2026-03-05,P009,West,896,0.28,3
2026-03-05,P009,Central,865,0.35,7
2026-03-05,P010,North,794,0.18,6
2026-03-05,P010,South,664,0.03,5
2026-03-05,P010,East,408,0.44,4
2026-03-05,P010,West,337,0.32,4
2026-03-05,P010,Central,506,0.53,4
2026-03-05,P011,North,447,0.29,5
2026-03-05,P011,South,650,0.15,4
2026-03-05,P011,East,1092,0.6,4
2026-03-05,P011,West,929,0.38,3
2026-03-05,P011,Central,388,0.32,6
2026-03-05,P012,North,445,0.36,4
2026-03-05,P012,South,494,0.52,6
2026-03-05,P012,East,964,0.14,6
2026-03-05,P012,West,1297,0.72,4
2026-03-05,P012,Central,509,0.48,5
2026-03-05,P013,North,718,0.39,3
2026-03-05,P013,South,1191,0.63,3
2026-03-05,P013,East,310,1.13,5
2026-03-05,P013,West,455,0.29,7
2026-03-05,P013,Central,517,0.38,3
2026-03-05,P014,North,573,0.4,3
2026-03-05,P014,South,547,0.19,2
2026-03-05,P014,East,437,1.02,6
2026-03-05,P014,West,353,0.45,7
2026-03-05,P014,Central,590,0.22,7
2026-03-05,P015,North,806,0.36,3
2026-03-05,P015,South,797,0.16,2
2026-03-05,P015,East,445,0.15,4
2026-03-05,P015,West,1279,0.24,7
2026-03-05,P015,Central,1181,0.7,3
2026-03-05,P016,North,423,0.43,4
2026-03-05,P016,South,481,0.53,6
2026-03-05,P016,East,356,0.48,4
2026-03-05,P016,West,506,0.19,5
2026-03-05,P016,Central,1065,0.03,3
2026-03-05,P017,North,802,0.06,2
2026-03-05,P017,South,733,0.35,4
2026-03-05,P017,East,608,0.33,5
2026-03-05,P017,West,961,0.42,2
2026-03-05,P017,Central,412,1.47,7
2026-03-05,P018,North,820,0.24,6
2026-03-05,P018,South,555,0.01,6
2026-03-05,P018,East,562,0.02,7
2026-03-05,P018,West,424,0.72,4
2026-03-05,P018,Central,697,0.16,6
2026-03-05,P019,North,457,0.46,4
2026-03-05,P019,South,590,0.51,3
2026-03-05,P019,East,623,0.26,3
2026-03-05,P019,West,685,0.02,3
2026-03-05,P019,Central,369,0.8,5
2026-03-05,P020,North,963,0.45,5
2026-03-05,P020,South,807,0.9,5
2026-03-05,P020,East,345,0.03,4
2026-03-05,P020,West,428,0.32,2
2026-03-05,P020,Central,601,0.38,3
2026-03-05,P021,North,920,0.37,6
2026-03-05,P021,South,798,0.07,3
2026-03-05,P021,East,380,0.32,5
2026-03-05,P021,West,287,0.08,6
2026-03-05,P021,Central,359,1.53,6
2026-03-05,P022,North,536,0.27,4
2026-03-05,P022,South,575,0.41,5
2026-03-05,P022,East,1008,0.11,4
2026-03-05,P022,West,278,0.1,2
2026-03-05,P022,Central,491,0.14,6
2026-03-05,P023,North,868,0.41,3
2026-03-05,P023,South,852,0.29,2
2026-03-05,P023,East,406,0.06,4
2026-03-05,P023,West,683,0.8,4
2026-03-05,P023,Central,1159,0.43,4
2026-03-05,P024,North,732,0.11,4
2026-03-05,P024,South,473,0.19,6
2026-03-05,P024,East,310,0.09,6
2026-03-05,P024,West,361,0.14,2
2026-03-05,P024,Central,763,0.19,4
2026-03-05,P025,North,466,0.45,3
2026-03-05,P025,South,698,0.61,3
2026-03-05,P025,East,862,0.46,4
2026-03-05,P025,West,535,0.21,3
2026-03-05,P025,Central,507,0.3,5
2026-03-05,P026,North,519,0.7,3
2026-03-05,P026,South,422,0.34,5
2026-03-05,P026,East,841,0.25,5
2026-03-05,P026,West,376,0.36,6
2026-03-05,P026,Central,650,0.15,3
2026-03-05,P027,North,1272,0.47,5
2026-03-05,P027,South,1404,0.4,3
2026-03-05,P027,East,1310,0.3,5
2026-03-05,P027,West,1065,0.16,6
2026-03-05,P027,Central,1306,0.29,5
2026-03-05,P028,North,1544,0.54,2
2026-03-05,P028,South,415,0.4,3
2026-03-05,P028,East,706,0.18,4
2026-03-05,P028,West,1494,0.3,4
2026-03-05,P028,Central,1051,0.14,4
2026-03-05,P029,North,1070,0.28,3
2026-03-05,P029,South,881,0.05,7
2026-03-05,P029,East,946,0.14,6
2026-03-05,P029,West,840,0.13,7
2026-03-05,P029,Central,960,0.18,3
2026-03-05,P030,North,749,0.21,5
2026-03-05,P030,South,393,0.66,4
2026-03-05,P030,East,472,0.92,5
2026-03-05,P030,West,657,0.15,5
2026-03-05,P030,Central,489,0.13,3
2026-03-05,P031,North,1158,0.02,4
2026-03-05,P031,South,483,0.2,5
2026-03-05,P031,East,371,0.19,5
2026-03-05,P031,West,979,0.1,4
2026-03-05,P031,Central,441,0.1,3
2026-03-05,P032,North,996,0.71,4
2026-03-05,P032,South,1015,0.47,3
2026-03-05,P032,East,455,0.04,3
2026-03-05,P032,West,272,0.48,6
2026-03-05,P032,Central,640,0.82,2
2026-03-05,P033,North,935,0.09,4
2026-03-05,P033,South,852,0.42,5
2026-03-05,P033,East,348,0.21,5
2026-03-05,P033,West,561,0.48,3
2026-03-05,P033,Central,828,0.05,3
2026-03-05,P034,North,631,0.18,5
2026-03-05,P034,South,787,0.22,3
2026-03-05,P034,East,567,0.21,7
2026-03-05,P034,West,495,0.5,5
2026-03-05,P034,Central,635,0.53,3
2026-03-05,P035,North,759,0.05,5
2026-03-05,P035,South,392,0.53,4
2026-03-05,P035,East,898,0.35,3
2026-03-05,P035,West,458,0.5,2
2026-03-05,P035,Central,1052,0.15,2
2026-03-05,P036,North,858,0.36,5
2026-03-05,P036,South,622,0.45,2
2026-03-05,P036,East,831,1.12,3
2026-03-05,P036,West,548,0.59,4
2026-03-05,P036,Central,710,0.1,6
2026-03-05,P037,North,846,0.11,3
2026-03-05,P037,South,517,0.04,3
2026-03-05,P037,East,690,0.09,5
2026-03-05,P037,West,924,0.06,5
2026-03-05,P037,Central,999,0.12,7
2026-03-05,P038,North,826,1.12,5
2026-03-05,P038,South,494,0.14,6
2026-03-05,P038,East,1391,0.69,6
2026-03-05,P038,West,927,0.47,7
2026-03-05,P038,Central,365,0.38,7
2026-03-05,P039,North,866,0.73,5
2026-03-05,P039,South,510,0.36,5
2026-03-05,P039,East,1113,0.57,3
2026-03-05,P039,West,776,0.29,5
2026-03-05,P039,Central,319,0.08,4
2026-03-05,P040,North,1110,0.37,5
2026-03-05,P040,South,1006,0.32,7
2026-03-05,P040,East,672,0.74,6
2026-03-05,P040,West,963,0.54,5
2026-03-05,P040,Central,682,0.03,5
2026-03-05,P041,North,340,0.09,2
2026-03-05,P041,South,806,0.45,4
2026-03-05,P041,East,683,0.23,2
2026-03-05,P041,West,829,0.1,3
2026-03-05,P041,Central,763,0.09,5
2026-03-05,P042,North,836,0.22,3
2026-03-05,P042,South,840,0.79,6
2026-03-05,P042,East,1179,0.23,7
2026-03-05,P042,West,875,0.16,3
2026-03-05,P042,Central,1282,0.17,6
2026-03-05,P043,North,1150,0.06,5
2026-03-05,P043,South,1037,0.39,6
2026-03-05,P043,East,535,1.03,4
2026-03-05,P043,West,1109,0.05,3
2026-03-05,P043,Central,747,0.71,4
2026-03-05,P044,North,346,0.64,4
2026-03-05,P044,South,992,0.33,3
2026-03-05,P044,East,784,0.49,3
2026-03-05,P044,West,811,0.09,4
2026-03-05,P044,Central,715,0.09,3
2026-03-05,P045,North,614,0.45,5
2026-03-05,P045,South,433,0.81,4
2026-03-05,P045,East,772,0.1,2
2026-03-05,P045,West,505,0.27,6
2026-03-05,P045,Central,547,0.84,2
2026-03-05,P046,North,742,0.41,5
2026-03-05,P046,South,412,0.43,6
2026-03-05,P046,East,329,0.03,3
2026-03-05,P046,West,372,0.1,4
2026-03-05,P046,Central,468,0.13,3
2026-03-05,P047,North,791,0.11,5
2026-03-05,P047,South,432,0.45,4
2026-03-05,P047,East,382,0.41,4
2026-03-05,P047,West,658,0.5,3
2026-03-05,P047,Central,295,0.82,3
2026-03-05,P048,North,604,0.26,6
2026-03-05,P048,South,385,0.63,7
2026-03-05,P048,East,341,0.4,4
2026-03-05,P048,West,477,0.44,5
2026-03-05,P048,Central,221,0.42,5
2026-03-05,P049,North,636,0.2,5
2026-03-05,P049,South,850,0.18,4
2026-03-05,P049,East,324,0.09,4
2026-03-05,P049,West,1186,0.38,4
2026-03-05,P049,Central,291,0.31,2
2026-03-05,P050,North,943,0.03,4
2026-03-05,P050,South,556,0.25,4
2026-03-05,P050,East,645,0.29,6
2026-03-05,P050,West,546,0.32,3
2026-03-05,P050,Central,1082,0.52,3
2026-03-06,P001,North,577,0.42,3
2026-03-06,P001,South,1041,0.24,5
2026-03-06,P001,East,521,0.04,6
2026-03-06,P001,West,893,0.11,7
2026-03-06,P001,Central,741,0.32,3
2026-03-06,P002,North,896,0.24,3
2026-03-06,P002,South,425,0.02,7
2026-03-06,P002,East,311,0.66,4
2026-03-06,P002,West,836,0.05,2
2026-03-06,P002,Central,747,0.1,2
2026-03-06,P003,North,213,0.25,5
2026-03-06,P003,South,648,0.76,6
2026-03-06,P003,East,698,0.09,3
2026-03-06,P003,West,233,0.76,3
2026-03-06,P003,Central,712,0.47,3
2026-03-06,P004,North,1031,0.2,3
