date,campaign_id,channel,spend,impressions,clicks,conversions
2026-02-28,CAM029,Paid Social,68681.08,297904,11834,651
2026-02-28,CAM030,Email,19158.65,135191,11217,1096
2026-02-28,CAM031,Paid Search,65043.44,216446,12639,966
2026-02-28,CAM032,Affiliate,24463.2,104981,3397,177
2026-02-28,CAM033,Paid Social,74126.4,302941,13575,770
2026-02-28,CAM034,Affiliate,25457.36,89563,2960,152
2026-02-28,CAM035,Paid Social,63265.07,249308,9637,542
2026-02-28,CAM036,Paid Social,70491.24,296980,13491,856
2026-02-28,CAM037,Display,39344.45,188264,4914,157
2026-02-28,CAM038,Display,32457.89,170943,4183,158
2026-02-28,CAM039,Email,17941.21,113816,8912,816
2026-02-28,CAM040,Affiliate,24578.2,94005,3371,170
2026-02-28,CAM041,Paid Social,60417.38,239140,9395,551
2026-02-28,CAM042,Email,15592.52,108334,9216,834
2026-02-28,CAM043,Paid Search,61942.44,226924,12327,963
2026-02-28,CAM044,Paid Social,64372.91,253975,9770,626
2026-03-01,CAM001,Affiliate,31930.62,145363,4579,273
2026-03-01,CAM002,Email,19216.73,130834,11201,1111
2026-03-01,CAM003,Paid Search,63019.67,241073,13271,958
2026-03-01,CAM004,Display,36410.88,199487,5318,204
2026-03-01,CAM005,Affiliate,24516.81,111690,4137,221
2026-03-01,CAM006,Paid Search,56428.6,203073,12086,982
2026-03-01,CAM007,Display,36457.8,190008,4465,171
2026-03-01,CAM008,Paid Search,62261.23,231253,13968,1150
2026-03-01,CAM009,Affiliate,30815.09,110089,4078,230
2026-03-01,CAM010,Email,18619.81,112841,9323,891
2026-03-01,CAM011,Affiliate,25698.78,115908,3948,224
2026-03-01,CAM012,Email,19334.45,116368,9703,958
2026-03-01,CAM013,Affiliate,24563.65,101957,3893,199
2026-03-01,CAM014,Paid Social,61856.43,246989,9810,625
2026-03-01,CAM015,Paid Search,48209.7,190141,10496,796
2026-03-01,CAM016,Paid Search,47255.2,164576,8772,714
2026-03-01,CAM017,Paid Social,59791.21,240653,10162,596
2026-03-01,CAM018,Email,18106.23,135443,11898,1154
2026-03-01,CAM019,Paid Search,55675.06,215554,11790,801
2026-03-01,CAM020,Paid Social,68695.77,285539,11784,695
2026-03-01,CAM021,Paid Search,62285.71,231457,13393,1082
2026-03-01,CAM022,Display,41036.8,199823,5307,180
2026-03-01,CAM023,Email,19107.42,116411,8664,897
2026-03-01,CAM024,Display,36535.36,180883,4207,137
2026-03-01,CAM025,Email,15348.06,122059,10679,1005
2026-03-01,CAM026,Paid Social,63285.52,297266,11401,677
2026-03-01,CAM027,Email,15362.9,114954,9929,1013
2026-03-01,CAM028,Email,19440.96,149823,10910,1064
2026-03-01,CAM029,Paid Social,69820.52,349278,14539,843
2026-03-01,CAM030,Email,20480.84,152802,12703,1277
2026-03-01,CAM031,Paid Search,55044.52,195905,10704,729
2026-03-01,CAM032,Affiliate,22265.79,87654,2773,139
2026-03-01,CAM033,Paid Social,47795.15,243270,10623,686
2026-03-01,CAM034,Affiliate,24304.88,95689,3581,191
2026-03-01,CAM035,Paid Social,67665.69,350126,15089,925
2026-03-01,CAM036,Paid Social,71821.22,315478,13199,733
2026-03-01,CAM037,Display,27844.27,146382,3954,130
2026-03-01,CAM038,Display,33845.18,185477,4293,155
2026-03-01,CAM039,Email,16978.94,125384,9941,904
2026-03-01,CAM040,Affiliate,26644.53,106665,3933,209
2026-03-01,CAM041,Paid Social,77330.19,354213,15766,1038
2026-03-01,CAM042,Email,17860.87,130266,10709,1052
2026-03-01,CAM043,Paid Search,39211.33,121287,6160,473
2026-03-01,CAM044,Paid Social,45828.2,222982,9734,552
2026-03-02,CAM001,Affiliate,29153.01,122916,4316,219
2026-03-02,CAM002,Email,15914.98,96339,7580,825
2026-03-02,CAM003,Paid Search,54322.74,168193,8551,676
2026-03-02,CAM004,Display,32607.3,156783,4124,145
2026-03-02,CAM005,Affiliate,20148.33,87529,2947,175
2026-03-02,CAM006,Paid Search,55135.28,185800,10317,795
2026-03-02,CAM007,Display,31827.16,149854,3821,124
2026-03-02,CAM008,Paid Search,59985.08,226561,13692,996
2026-03-02,CAM009,Affiliate,30623.2,134379,4306,259
2026-03-02,CAM010,Email,16801.67,109600,9153,924
2026-03-02,CAM011,Affiliate,21736.89,85433,3051,175
2026-03-02,CAM012,Email,17570.75,124605,9026,902
2026-03-02,CAM013,Affiliate,25812.34,98060,3500,177
2026-03-02,CAM014,Paid Social,62003.2,250678,10413,579
2026-03-02,CAM015,Paid Search,61767.61,185481,9457,731
2026-03-02,CAM016,Paid Search,48413.21,145029,7891,587
2026-03-02,CAM017,Paid Social,65117.38,288514,11619,639
2026-03-02,CAM018,Email,17223.57,135277,11199,1115
2026-03-02,CAM019,Paid Search,77392.26,296349,15019,1036
2026-03-02,CAM020,Paid Social,70201.43,320024,14437,805
2026-03-02,CAM021,Paid Search,66932.6,227136,13468,930
2026-03-02,CAM022,Display,37944.92,208275,5231,190
2026-03-02,CAM023,Email,16384.15,112739,9222,914
2026-03-02,CAM024,Display,34900.64,159824,4004,152
2026-03-02,CAM025,Email,18225.67,121717,8792,798
2026-03-02,CAM026,Paid Social,64519.22,264514,10185,603
2026-03-02,CAM027,Email,19209.35,146446,11448,1148
2026-03-02,CAM028,Email,17425.84,113464,8489,770
2026-03-02,CAM029,Paid Social,52020.1,210760,8948,528
2026-03-02,CAM030,Email,23110.39,157189,13173,1260
2026-03-02,CAM031,Paid Search,47922.95,149372,8413,665
2026-03-02,CAM032,Affiliate,27120.55,115991,3779,205
2026-03-02,CAM033,Paid Social,60789.99,244896,11150,727
2026-03-02,CAM034,Affiliate,30276.23,125548,4198,215
2026-03-02,CAM035,Paid Social,71845.86,332834,14943,877
2026-03-02,CAM036,Paid Social,73391.67,363640,15917,879
2026-03-02,CAM037,Display,34699.3,148471,3505,131
2026-03-02,CAM038,Display,32670.01,173386,4149,145
2026-03-02,CAM039,Email,21351.55,148418,12242,1206
2026-03-02,CAM040,Affiliate,18975.39,68756,2426,140
2026-03-02,CAM041,Paid Social,56652.02,287456,11346,737
2026-03-02,CAM042,Email,14386.75,112722,8969,892
2026-03-02,CAM043,Paid Search,53045.11,166184,10045,786
2026-03-02,CAM044,Paid Social,57818.84,243251,10464,615
2026-03-03,CAM001,Affiliate,27142.94,118190,4123,209
2026-03-03,CAM002,Email,15133.87,101543,8013,826
2026-03-03,CAM003,Paid Search,58037.62,177156,9838,789
2026-03-03,CAM004,Display,40793.11,231831,5593,205
2026-03-03,CAM005,Affiliate,22221.02,75641,2624,139
2026-03-03,CAM006,Paid Search,53284.8,191383,10480,854
2026-03-03,CAM007,Display,37668.14,198396,4492,143
2026-03-03,CAM008,Paid Search,47782.7,159393,9005,656
2026-03-03,CAM009,Affiliate,26326.36,107793,3509,197
2026-03-03,CAM010,Email,17968.48,132656,10782,991
2026-03-03,CAM011,Affiliate,28133.43,116271,4178,235
2026-03-03,CAM012,Email,17950.42,137853,11820,1192
2026-03-03,CAM013,Affiliate,22122.95,92799,3482,195
2026-03-03,CAM014,Paid Social,71836.11,299841,13376,873
2026-03-03,CAM015,Paid Search,46579.73,163197,8678,711
2026-03-03,CAM016,Paid Search,58466.31,175949,9822,711
2026-03-03,CAM017,Paid Social,57528.32,244538,11120,688
2026-03-03,CAM018,Email,16720.92,127788,11030,1095
2026-03-03,CAM019,Paid Search,44658.96,172679,9138,740
2026-03-03,CAM020,Paid Social,62232.49,304400,13974,869
2026-03-03,CAM021,Paid Search,64256.81,243810,12652,951
2026-03-03,CAM022,Display,35303.47,174110,3986,143
2026-03-03,CAM023,Email,18123.33,119394,9971,963
2026-03-03,CAM024,Display,32693.85,161410,4150,134
2026-03-03,CAM025,Email,22649.72,156329,12232,1315
2026-03-03,CAM026,Paid Social,51529.4,251366,9682,622
2026-03-03,CAM027,Email,20109.57,127407,11184,1172
2026-03-03,CAM028,Email,19431.21,139079,10024,1039
2026-03-03,CAM029,Paid Social,56764.85,283932,12387,756
2026-03-03,CAM030,Email,16135.59,102512,7414,712
2026-03-03,CAM031,Paid Search,50925.62,174167,9588,701
2026-03-03,CAM032,Affiliate,20095.03,89005,2910,150
2026-03-03,CAM033,Paid Social,71617.39,366969,16054,979
2026-03-03,CAM034,Affiliate,18723.69,75751,2650,147
2026-03-03,CAM035,Paid Social,61744.16,309342,12306,784
2026-03-03,CAM036,Paid Social,69148.88,280513,11284,680
2026-03-03,CAM037,Display,28144.16,139606,3260,117
2026-03-03,CAM038,Display,36383.36,180452,4095,147
2026-03-03,CAM039,Email,17107.46,123781,10556,1038
2026-03-03,CAM040,Affiliate,28344.94,121827,4237,249
2026-03-03,CAM041,Paid Social,58700.89,276394,11122,644
2026-03-03,CAM042,Email,18714.19,147436,12708,1304
2026-03-03,CAM043,Paid Search,56202.14,183896,9516,727
2026-03-03,CAM044,Paid Social,74860.34,296159,12907,850
2026-03-04,CAM001,Affiliate,26850.54,110261,4013,213
2026-03-04,CAM002,Email,20675.64,139460,10903,987
2026-03-04,CAM003,Paid Search,58105.8,182482,9090,721
2026-03-04,CAM004,Display,40243.28,213772,5263,201
2026-03-04,CAM005,Affiliate,23767.72,107123,4107,210
2026-03-04,CAM006,Paid Search,35681.95,109667,6550,445
2026-03-04,CAM007,Display,30134.75,157136,4229,156
2026-03-04,CAM008,Paid Search,61343.43,227040,13361,1016
2026-03-04,CAM009,Affiliate,29394.96,135085,4628,264
2026-03-04,CAM010,Email,23924.23,164130,12024,1215
2026-03-04,CAM011,Affiliate,27977.38,106106,3499,181
2026-03-04,CAM012,Email,19433.64,131816,10739,1161
2026-03-04,CAM013,Affiliate,26490.87,118899,4093,231
2026-03-04,CAM014,Paid Social,70734.31,303649,12171,677
2026-03-04,CAM015,Paid Search,55814.17,209507,10818,767
2026-03-04,CAM016,Paid Search,51484.71,203898,11654,848
2026-03-04,CAM017,Paid Social,73298.55,303195,12437,739
2026-03-04,CAM018,Email,18008.82,140501,10293,1007
2026-03-04,CAM019,Paid Search,46238.75,185507,9943,718
2026-03-04,CAM020,Paid Social,54798.93,244379,11184,644
2026-03-04,CAM021,Paid Search,38957.31,142672,7608,536
2026-03-04,CAM022,Display,36294.85,157478,4258,154
2026-03-04,CAM023,Email,16283.94,101728,7357,709
2026-03-04,CAM024,Display,32734.3,177146,4052,136
2026-03-04,CAM025,Email,18315.21,121264,9052,841
2026-03-04,CAM026,Paid Social,76336.75,297513,11533,626
2026-03-04,CAM027,Email,16152.23,120549,10546,1043
2026-03-04,CAM028,Email,18865.84,140437,10993,1069
2026-03-04,CAM029,Paid Social,75104.68,352486,13639,881
2026-03-04,CAM030,Email,14633.05,113712,8684,926
2026-03-04,CAM031,Paid Search,56427.59,202205,11815,891
2026-03-04,CAM032,Affiliate,30810.88,130551,4658,239
2026-03-04,CAM033,Paid Social,69573.46,328558,15003,914
2026-03-04,CAM034,Affiliate,26877.88,123499,4087,233
2026-03-04,CAM035,Paid Social,63977.58,291589,11088,612
2026-03-04,CAM036,Paid Social,68159.91,274233,11755,747
2026-03-04,CAM037,Display,35711.3,188936,5015,163
2026-03-04,CAM038,Display,35247.37,199140,5447,176
2026-03-04,CAM039,Email,22339.7,174505,13730,1481
2026-03-04,CAM040,Affiliate,29748.9,134783,4678,247
2026-03-04,CAM041,Paid Social,60176.85,258903,9792,531
2026-03-04,CAM042,Email,14689.68,110699,8319,786
2026-03-04,CAM043,Paid Search,59357.06,236279,13343,973
2026-03-04,CAM044,Paid Social,58881.08,234204,9993,615
2026-03-05,CAM001,Affiliate,27450.35,107930,4057,222
2026-03-05,CAM002,Email,16596.61,100035,8680,854
2026-03-05,CAM003,Paid Search,65130.53,221414,13035,977
2026-03-05,CAM004,Display,37263.13,160537,4095,134
2026-03-05,CAM005,Affiliate,26784.65,109703,3480,180
2026-03-05,CAM006,Paid Search,50195.2,193502,9933,771
2026-03-05,CAM007,Display,33783.68,182043,4757,173
2026-03-05,CAM008,Paid Search,56126.52,180515,9378,756
2026-03-05,CAM009,Affiliate,27215.69,113070,3693,211
2026-03-05,CAM010,Email,20888.45,166331,13172,1407
2026-03-05,CAM011,Affiliate,27462.51,115813,4175,211
2026-03-05,CAM012,Email,18110.39,114518,10052,1039
2026-03-05,CAM013,Affiliate,25989.81,96445,3122,155
2026-03-05,CAM014,Paid Social,56888.9,280850,10678,577
2026-03-05,CAM015,Paid Search,47189.98,189388,10148,697
2026-03-05,CAM016,Paid Search,44046.17,136925,7940,644
2026-03-05,CAM017,Paid Social,81199.94,340807,12976,733
2026-03-05,CAM018,Email,20411.81,153593,12708,1161
2026-03-05,CAM019,Paid Search,50323.49,161640,8523,661
2026-03-05,CAM020,Paid Social,66093.74,261001,9903,607
2026-03-05,CAM021,Paid Search,53750.68,172665,9922,782
2026-03-05,CAM022,Display,33686.49,145234,3937,124
2026-03-05,CAM023,Email,17913.92,131200,9463,937
2026-03-05,CAM024,Display,37606.61,208555,5347,202
2026-03-05,CAM025,Email,15028.85,114298,8555,786
2026-03-05,CAM026,Paid Social,74226.74,369865,15776,990
2026-03-05,CAM027,Email,13094.19,79976,6413,595
2026-03-05,CAM028,Email,19251.96,152987,13246,1281
2026-03-05,CAM029,Paid Social,52246.98,220148,9748,564
2026-03-05,CAM030,Email,18730.12,119780,8975,948
2026-03-05,CAM031,Paid Search,60256.64,206718,10846,794
2026-03-05,CAM032,Affiliate,22986.49,95387,3217,172
2026-03-05,CAM033,Paid Social,71050.06,284608,10933,711
2026-03-05,CAM034,Affiliate,21953.21,94370,3183,179
2026-03-05,CAM035,Paid Social,67569.49,282070,11490,726
2026-03-05,CAM036,Paid Social,56516.32,221163,8489,543
2026-03-05,CAM037,Display,37839.5,204528,5461,175
2026-03-05,CAM038,Display,33750.15,188602,4596,175
2026-03-05,CAM039,Email,20512.7,131213,10117,953
2026-03-05,CAM040,Affiliate,21036.27,82827,2975,172
2026-03-05,CAM041,Paid Social,84036.88,360332,15122,833
2026-03-05,CAM042,Email,13252.63,82556,6625,725
2026-03-05,CAM043,Paid Search,58749.96,194140,10621,777
2026-03-05,CAM044,Paid Social,55573.27,223983,9995,657
2026-03-06,CAM001,Affiliate,24958.51,109750,3647,185
2026-03-06,CAM002,Email,17270.61,112926,8717,827
2026-03-06,CAM003,Paid Search,49961.82,196280,10445,817
2026-03-06,CAM004,Display,42700.04,221593,5595,195
2026-03-06,CAM005,Affiliate,21808.59,90984,3259,169
2026-03-06,CAM006,Paid Search,62385.24,188232,9659,783
2026-03-06,CAM007,Display,24909.87,119744,2736,100
2026-03-06,CAM008,Paid Search,48460.48,184963,9853,779
2026-03-06,CAM009,Affiliate,24685.73,98948,3450,203
2026-03-06,CAM010,Email,14788.54,91956,8017,805
2026-03-06,CAM011,Affiliate,26728.41,102296,3553,211
2026-03-06,CAM012,Email,24217.07,190391,15234,1579
2026-03-06,CAM013,Affiliate,26400.57,103270,3593,215
2026-03-06,CAM014,Paid Social,47259.33,191534,8632,509
2026-03-06,CAM015,Paid Search,42785.53,138540,7862,642
2026-03-06,CAM016,Paid Search,42198.35,144367,8203,623
2026-03-06,CAM017,Paid Social,68003.49,262664,10265,652
2026-03-06,CAM018,Email,13505.72,105496,7660,799
2026-03-06,CAM019,Paid Search,65142.57,247408,13697,1102
2026-03-06,CAM020,Paid Social,66218.35,260003,11150,725
2026-03-06,CAM021,Paid Search,60907.23,207438,11460,830
2026-03-06,CAM022,Display,37105.54,191797,5176,179
2026-03-06,CAM023,Email,17165.88,130703,9656,896
2026-03-06,CAM024,Display,35052.98,181515,4759,163
2026-03-06,CAM025,Email,14239.8,98859,8694,908
2026-03-06,CAM026,Paid Social,58483.96,224689,10273,596
2026-03-06,CAM027,Email,19658.67,140238,11311,1039
2026-03-06,CAM028,Email,15933.85,112802,9186,852
2026-03-06,CAM029,Paid Social,60473.24,280991,10765,618
2026-03-06,CAM030,Email,14841.82,102157,7570,831
2026-03-06,CAM031,Paid Search,58132.39,189250,10856,852
2026-03-06,CAM032,Affiliate,26784.07,118937,4046,243
2026-03-06,CAM033,Paid Social,65537.78,274876,12116,701
2026-03-06,CAM034,Affiliate,27127.37,94242,3353,189
2026-03-06,CAM035,Paid Social,72394.26,279475,11456,722
2026-03-06,CAM036,Paid Social,74110.76,377073,15137,946
2026-03-06,CAM037,Display,19786.49,105686,2520,84
2026-03-06,CAM038,Display,30989.91,138848,3315,127
2026-03-06,CAM039,Email,19331.33,120838,8744,836
2026-03-06,CAM040,Affiliate,25107.03,93131,3184,158
2026-03-06,CAM041,Paid Social,66390.85,270812,10804,674
2026-03-06,CAM042,Email,23531.5,183074,13747,1490
2026-03-06,CAM043,Paid Search,53408.68,202899,11589,846
2026-03-06,CAM044,Paid Social,67554.19,302587,12669,712
2026-03-07,CAM001,Affiliate,25565.23,100535,3200,188
2026-03-07,CAM002,Email,18436.89,113978,8657,864
2026-03-07,CAM003,Paid Search,46129.7,168738,8890,638
2026-03-07,CAM004,Display,39708.22,192277,4580,170
2026-03-07,CAM005,Affiliate,24333.46,90887,3384,181
2026-03-07,CAM006,Paid Search,66444.58,240652,12403,968
2026-03-07,CAM007,Display,36184.76,175722,4076,149
2026-03-07,CAM008,Paid Search,58083.29,214567,12910,918
2026-03-07,CAM009,Affiliate,19891.17,90175,3268,187
2026-03-07,CAM010,Email,15229.55,93867,7064,695
2026-03-07,CAM011,Affiliate,18470.29,64892,2483,129
2026-03-07,CAM012,Email,16183.52,121192,9420,996
2026-03-07,CAM013,Affiliate,24635.51,105630,3482,197
2026-03-07,CAM014,Paid Social,58509.95,230897,10014,582
2026-03-07,CAM015,Paid Search,58354.47,215724,12106,960
2026-03-07,CAM016,Paid Search,56983.91,197914,10970,741
2026-03-07,CAM017,Paid Social,79244.97,394853,15034,915
2026-03-07,CAM018,Email,19557.69,138199,11232,1074
2026-03-07,CAM019,Paid Search,50744.8,177519,9172,664
2026-03-07,CAM020,Paid Social,70210.51,272524,10380,657
2026-03-07,CAM021,Paid Search,52145.41,174005,9026,641
2026-03-07,CAM022,Display,36507.45,199649,5428,206
2026-03-07,CAM023,Email,16937.46,117824,8807,828
2026-03-07,CAM024,Display,36900.08,198471,4750,158
2026-03-07,CAM025,Email,16871.35,119855,9289,898
2026-03-07,CAM026,Paid Social,77026.06,354250,13915,848
2026-03-07,CAM027,Email,18406.83,134049,11093,1008
2026-03-07,CAM028,Email,23280.42,143695,12602,1268
2026-03-07,CAM029,Paid Social,68960.16,268495,10174,549
2026-03-07,CAM030,Email,18298.04,143066,11331,1070
2026-03-07,CAM031,Paid Search,54214.5,198472,10308,737
2026-03-07,CAM032,Affiliate,29035.11,129355,4141,246
2026-03-07,CAM033,Paid Social,60172.19,263439,11772,675
2026-03-07,CAM034,Affiliate,26371.63,118435,3907,219
2026-03-07,CAM035,Paid Social,67431.69,305105,13099,861
2026-03-07,CAM036,Paid Social,63382.32,315888,14107,832
2026-03-07,CAM037,Display,38816.24,194216,4910,176
2026-03-07,CAM038,Display,30443.49,166385,3813,124
2026-03-07,CAM039,Email,17736.89,123674,9228,1006
2026-03-07,CAM040,Affiliate,24374.16,106755,4058,201
2026-03-07,CAM041,Paid Social,72311.35,363332,14179,868
2026-03-07,CAM042,Email,17483.4,124282,9449,1011
2026-03-07,CAM043,Paid Search,43982.89,152835,8033,658
2026-03-07,CAM044,Paid Social,64865.24,305907,13599,766
2026-03-08,CAM001,Affiliate,24042.39,95515,3221,160
2026-03-08,CAM002,Email,19739.09,137434,10078,1083
2026-03-08,CAM003,Paid Search,49760.13,169135,8994,705
2026-03-08,CAM004,Display,32061.76,173262,4021,137
2026-03-08,CAM005,Affiliate,21594.42,86867,2830,159
2026-03-08,CAM006,Paid Search,60895.78,215949,11148,909
2026-03-08,CAM007,Display,32962.49,140157,3614,136
2026-03-08,CAM008,Paid Search,55032.99,170312,9316,758
2026-03-08,CAM009,Affiliate,26723.24,112927,3915,206
2026-03-08,CAM010,Email,18318.82,124776,9418,1017
2026-03-08,CAM011,Affiliate,23851.32,99239,3482,175
2026-03-08,CAM012,Email,18351.95,127479,10017,1094
2026-03-08,CAM013,Affiliate,25015.59,110775,4048,217
2026-03-08,CAM014,Paid Social,61542.51,286661,12403,680
2026-03-08,CAM015,Paid Search,54212.57,176177,9854,710
2026-03-08,CAM016,Paid Search,56586.76,213847,11435,878
2026-03-08,CAM017,Paid Social,69552.81,303124,13902,817
2026-03-08,CAM018,Email,15979.82,95388,8393,760
2026-03-08,CAM019,Paid Search,64653.59,209708,12435,843
2026-03-08,CAM020,Paid Social,73791.2,332407,14733,944
2026-03-08,CAM021,Paid Search,53503.3,172457,9584,755
2026-03-08,CAM022,Display,40829.42,207447,5005,190
2026-03-08,CAM023,Email,14866.96,94650,7634,732
2026-03-08,CAM024,Display,36361.72,196892,4624,169
2026-03-08,CAM025,Email,16345.55,97623,8016,870
2026-03-08,CAM026,Paid Social,60700.61,249910,11536,631
2026-03-08,CAM027,Email,21363.47,136008,11405,1194
2026-03-08,CAM028,Email,21203.77,133039,11106,1172
2026-03-08,CAM029,Paid Social,75225.32,310749,12889,847
2026-03-08,CAM030,Email,19394.21,126319,11105,1142
2026-03-08,CAM031,Paid Search,48552.46,165865,9570,685
2026-03-08,CAM032,Affiliate,22837.69,88000,2931,174
2026-03-08,CAM033,Paid Social,62990.51,286084,10941,647
2026-03-08,CAM034,Affiliate,24561.48,96579,3105,164
2026-03-08,CAM035,Paid Social,59244.97,227734,9705,573
2026-03-08,CAM036,Paid Social,60575.83,305688,13579,740
2026-03-08,CAM037,Display,35125.88,184799,4778,172
2026-03-08,CAM038,Display,36439.99,159423,4362,147
2026-03-08,CAM039,Email,17847.4,119443,10033,1084
2026-03-08,CAM040,Affiliate,21929.61,97123,3140,168
2026-03-08,CAM041,Paid Social,58359.92,250425,11407,625
2026-03-08,CAM042,Email,18029.93,126363,10603,1038
2026-03-08,CAM043,Paid Search,59751.56,209010,10926,761
2026-03-08,CAM044,Paid Social,61093.94,285178,11155,678
